# BLASTX 2.16.0+
# Query: ORF_1 cdna_1:211-1383(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 334 hits found
# 20 hits found
ORF_3681	O14604.3	100.000	44	0	0	1	132	1	44	4.06e-24	86.7
# BLASTX 2.16.0+
# Query: ORF_3705 cdna_65:34-411(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
ORF_3705	Q9H321.4	94.444	18	1	0	1	54	1	18	0.006	38.5
# BLASTX 2.16.0+
# Query: ORF_3709 cdna_66:209-1525(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 336 hits found
ORF_3709	Q9NQZ3.2	92.677	437	8	1	4	1314	332	744	0.0	720
# BLASTX 2.16.0+
# Query: ORF_3778 cdna_67:285-1385(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 358 hits found
ORF_3778	Q86SG3.2	87.409	413	4	2	4	1098	167	579	0.0	619
# BLASTX 2.16.0+
# Query: ORF_3847 cdna_68:308-1480(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 339 hits found
ORF_3847	Q86SG3.2	93.220	413	4	1	4	1170	167	579	0.0	677
# BLASTX 2.16.0+
# Query: ORF_3916 cdna_69:47-358(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 85 hits found
ORF_3916	Q13117.3	68.675	83	2	1	61	309	500	558	1.34e-30	116
# BLASTX 2.16.0+
# Query: ORF_3971 cdna_70:59-298(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 42 hits found
ORF_3971	Q9NR90.1	96.610	59	2	0	61	237	428	486	1.73e-35	127
# BLASTX 2.16.0+
# Query: ORF_4005 cdna_71:209-2443(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 859 hits found
ORF_4005	Q86SG3.2	100.000	578	0	0	499	2232	2	579	0.0	1001
# BLASTX 2.16.0+
# Query: ORF_4092 cdna_72:211-1383(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 334 hits found
ORF_4092	Q86SG3.2	94.189	413	0	1	4	1170	167	579	0.0	686
# BLASTX 2.16.0+
# Query: ORF_4161 cdna_73:47-358(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 85 hits found
ORF_4161	Q13117.3	68.675	83	2	1	61	309	500	558	1.34e-30	116
# BLASTX 2.16.0+
# Query: ORF_4215 cdna_74:209-1309(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 343 hits found
# BLAST processed 163 queries
ORF_4215	Q86SG3.2	88.378	413	0	2	4	1098	167	579	0.0	627
# BLASTX 2.16.0+
# Query: ORF_4246 cdna_75:193-771(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 10 hits found
ORF_4246	P63277.1	75.591	127	17	1	1	339	1	127	6.63e-50	163
# BLASTX 2.16.0+
# Query: ORF_4264 cdna_76:1-621(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 10 hits found
ORF_4264	Q861X8.1	98.425	127	2	0	1	381	1	127	9.88e-64	199
# BLASTX 2.16.0+
# Query: ORF_4277 cdna_77:553-2121(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1612 hits found
ORF_4277	Q9QXE7.2	92.000	525	39	1	1	1566	1	525	0.0	967
# BLASTX 2.16.0+
# Query: ORF_4324 cdna_78:617-2185(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1612 hits found
ORF_4324	Q9QXE7.2	92.000	525	39	1	1	1566	1	525	0.0	967
# BLASTX 2.16.0+
# Query: ORF_4372 cdna_79:637-2205(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1612 hits found
ORF_4372	Q9QXE7.2	92.000	525	39	1	1	1566	1	525	0.0	967
# BLASTX 2.16.0+
# Query: ORF_4422 cdna_80:27-419(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1810 hits found
ORF_4422	O60907.3	92.941	85	6	0	1	255	477	561	4.49e-51	173
# BLASTX 2.16.0+
# Query: ORF_4435 cdna_81:1-411(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 118 hits found
ORF_4435	P68431.2	97.059	136	4	0	1	408	1	136	5.77e-94	270
# BLASTX 2.16.0+
# Query: ORF_4439 cdna_82:57-449(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 219 hits found
ORF_4439	Q4FZT6.3	100.000	108	0	0	67	390	23	130	3.01e-73	217
# BLASTX 2.16.0+
# Query: ORF_4447 cdna_83:24-404(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 190 hits found
ORF_4447	P23527.3	96.825	126	4	0	1	378	1	126	3.71e-64	194
# BLASTX 2.16.0+
# Query: ORF_4489 cdna_84:435-815(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 43 hits found
# BLAST processed 110 queries
ORF_4489	Q5TA31.2	100.000	126	0	0	1	378	110	235	3.19e-76	228
# BLASTX 2.16.0+
# Query: ORF_4545 cdna_85:305-586(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 6 hits found
ORF_4545	Q5TA31.2	98.667	75	1	0	55	279	161	235	5.02e-46	150
# BLASTX 2.16.0+
# Query: ORF_4588 cdna_86:295-1899(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 336 hits found
ORF_4588	Q9NR90.1	88.202	534	15	1	1	1602	1	486	0.0	822
# BLASTX 2.16.0+
# Query: ORF_4662 cdna_87:209-2173(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 353 hits found
ORF_4662	Q9NR90.1	95.870	460	19	0	1	1380	1	460	0.0	766
# BLASTX 2.16.0+
# Query: ORF_4739 cdna_88:194-1870(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 341 hits found
ORF_4739	Q9NR90.1	95.870	460	19	0	1	1380	1	460	0.0	767
# BLASTX 2.16.0+
# Query: ORF_4776 cdna_89:265-1041(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 500 hits found
ORF_4776	A5D7J5.1	90.310	258	22	1	1	774	1	255	9.39e-152	426
# BLASTX 2.16.0+
# Query: ORF_4871 cdna_90:370-1440(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 33 hits found
ORF_4871	P0C7P1.1	99.719	356	1	0	1	1068	141	496	0.0	601
# BLASTX 2.16.0+
# Query: ORF_4903 cdna_91:118-1608(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 767 hits found
ORF_4903	P0C7P1.1	99.798	496	1	0	1	1488	1	496	0.0	824
# BLASTX 2.16.0+
# Query: ORF_4937 cdna_92:118-1497(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 755 hits found
ORF_4937	P0C7P1.1	92.339	496	1	1	1	1377	1	496	0.0	734
# BLASTX 2.16.0+
# Query: ORF_4970 cdna_93:481-2991(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 176 hits found
# BLAST processed 66 queries
ORF_4970	Q8N0W4.1	95.383	823	18	1	40	2508	14	816	0.0	1570
# BLASTX 2.16.0+
# Query: ORF_5205 cdna_95:283-2229(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 168 hits found
ORF_5205	Q8N0W4.1	99.074	648	6	0	1	1944	169	816	0.0	1280
# BLASTX 2.16.0+
# Query: ORF_5405 cdna_96:253-2703(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 179 hits found
ORF_5405	Q8N0W4.1	97.758	803	18	0	40	2448	14	816	0.0	1582
# BLASTX 2.16.0+
# Query: ORF_5534 cdna_97:253-2874(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 165 hits found
ORF_5534	Q8N0W4.1	91.279	860	18	2	40	2619	14	816	0.0	1551
# BLASTX 2.16.0+
# Query: ORF_5668 cdna_98:1467-2996(+)
# Database: /db/swissprot/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 90 hits found
ORF_5668	Q8N0W4.1	98.821	509	6	0	1	1527	308	816	0.0	992
# BLASTX 2.16.0+
# Query: ORF_5819 cdna_101:292-2802(+)
# Database: /db/swissprot/swissprot
